NU_INSCRICAO,NU_NOTA_MT
d426e04457c4fc8b4068a7da6805a7ab8e07224d,477.62644795831517
70aa6679bdb9627324f6626534a7709cdcbdb0f8,501.9009146831773
f5c04dc290d6706af8214800e25be19129dc9f7b,465.2871078885953
cd20ace0b8fb57cecb028764042f1c7851d39507,469.83263391097563
eb5f0ef501357740c2ac626bf1ce233475aa47af,515.3996372091061
0c64cd60003cdf47cf40d2f0ecd0a858eda864bf,461.1628702970815
383f9cdf1c3d46a2cd312345792cf74f15e4b746,494.6931492296445
c31fd3dfea200ab6d0b9c0cebad46b71a75bd0f8,531.5883853322734
fe23ba819708fa369addcf9e6dcc7657cab3a96a,447.7403286250363
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,513.9543204435282
c4e415962974bee4963519523194e05c3638dd39,506.84595317384395
d50835b7ccba559c85daac789b52a4dd31e98eb9,448.32578634083393
b0e8139fa43e8c764878dcd69f3548d74353d838,453.7813114874992
e023d054a9a69d221946660afd3b8cabfcd05230,489.3385433618875
9284a89fdbdd88fe9877dad42e9984e7e2484e20,476.6378651995495
f4c4cee74ce9ede036564ef9b80aba39c768e126,455.3745212243809
b1b16d232ac65293996ef45fcac75a0fca3e7325,519.8923010239214
b8fb9eb73a9f599896d49678bdab39e07479b2ba,428.8476386239086
c04b0546f83b9eb90d11ca7597181b9ef956a80a,472.39282021615276
bee771ff249f080561ad1b67c3a0050a3ab89b32,457.05286184694427
b1cb99c8b63b442384c0af490ca27366e5a91489,418.3514096703048
809ec35d37a181001a42e6340709505e78a2c577,449.31681457317006
67da0b704f0c6cc6037509ab516aaaf58fd950b0,482.60884775669416
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,508.47127036120014
4617bca8992d06315c5592eb69d2493ac7ddf543,410.77215928946384
60290f6053f0e9a625bc9d2f699ca507e8985292,445.19894331788163
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,422.1315670487985
89d16717c0a898a0955477e778e309036aa6e584,470.26253525445196
151d112bc6f05c1069b4b743f73f92a08826741e,478.91817019829114
a90416a3b247048aaff99c5f2f88a45e2dc20046,482.682677289925
4dff8608a5941c894c2f71aae910da722b5b2b2d,427.78956303241375
67833093fd0fde740199378acf55c33de750736f,500.59114813732197
23c6b7ea47102c0ba28ac805a03304d515494ecd,498.11327679426444
685dca4c01dd7f08db01bc8225f58e9fe0d2a4e8,522.2768796016434
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,453.9442141357062
68b155dada9a40aafaaa7714e063a432dd8275d6,443.59802659390164
bd21086734939a7c2bc239854d12d7b8b2009fd6,405.54801015534775
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,601.4980860315865
04df4468d9913083f7984969a8b2892f210b4193,477.0798330180799
cc2a0d12abf9b0917d668bec85e91fafddac7c45,434.27128402639823
3c5e07f1980f7cd16cd801e5f1b4f02825274201,480.93298796375655
e9b1849607e9d8ab47b7fc39be369805313dda59,446.996530975805
f4908c99ff49fb68410ac0d479e7def865dbff16,437.01118827234245
4fd6d0176a158a7e6c0e74ab3b5559ffad569413,425.7217286664191
8919315667eed33ef7df11b0dcfc40d6d69163b8,457.96617120796986
0adec45c06749fe632ed2304c345b14418d15871,469.8596264965262
95a22a438d6ae5aae37830d6a7fc74e75fc981af,429.98877461893255
27584421ac81833fb4ccf564a6fcdd4ac2b698be,507.09356324609064
e720fd525ae844a709b93fdb28f7914c48d8160d,475.4825803780911
24fa503c4c1225e71a37fe92b354c626e099cbb6,512.5085954042042
6af857c10637e8e60ee8723080d306cf45181a2f,571.774911774684
4c8cc2e4ccbeb7ebe304ef51a89d671063a12b43,403.54415802869073
32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,483.48059949838205
fe61cad7894d78b02178a3eb5ec99ffdb5351160,481.3473275909615
b47ef6a5c4acfbd675d3b3946bc23a9749703fdd,489.4774118615838
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,437.6775377788401
3a9507cc35b592af5172dd8ebb28cc89827e3f68,416.94975510740807
132375a118767bda43cef7d17fb9ee7e3910fda6,463.8341521443106
551f1885fa0f60bb05f612a39cafe53130ac961e,439.2473118538477
399626499b7dfe518b8a4a57b801dae132f325db,426.92488456822576
cc3750ac71c85cc688659b3eb20dc112738eb623,561.9182423046523
04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,433.5205006925223
9c87e30e40e82eba487a7fb0b594eb881db74389,439.39113941842453
dfa9e94c4a431aff8ee89b047cc66d0c7e44988b,459.9017829145833
eb13a10d11465081642b5ae93ad1867dcd2d3b1e,545.5417138651269
f3931aca05bc6c99fe0c03619fc54098c0c515ef,496.1575365052925
16f6526457cc7d849c2a9829efa0e021c78353f0,422.2567968928388
74b0cbfbe74747c9780b564db3e624d3c19878a2,428.25196731891026
fc67a6d22a9d1beadaf42cd714789d5749800b19,452.72619516486594
d0c7acbad13d292e637f23633da232e29186e20c,452.67809633074086
b921a4ac834cc1109c06e7c1de9439c0daf16e06,494.9964205970919
e31ee5529458da77ca3239ca06f64465e737e454,450.31396414565904
7ca31b15ef53fe8e730b6e8ee804a78d8f823b4d,447.6577930846015
5c3b77931dd97f17e14c3bbf205173d36f09c6f0,478.3808032715501
07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,499.11194801985164
b095a86f58a41adaf4197caac4b38de0a96a4058,437.305544150452
05a25962f9f30d8544842ec3d79244e99d11017b,498.6324625260587
458f801c533d802e3655e9bbced52ee22826f197,547.1704514637161
03e6a7ed0af5b24ea57bb1bb6f37b17047637356,448.33966480065845
293ffd1359a352518d31928214161b644128851e,504.20175933750414
95068b8d72613d8b51b22243060dd50a498e4dbf,481.5598439888788
ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,406.45127450489707
bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,438.8364154323416
758e005c28f680380e79d7935f29ce42c3b49dfe,468.4244919057209
881348d182c96239cf7f78a13cefa5adb47fb752,412.388247462157
e3fa80e14d38fffa4d278d65edd2c32b24019a9d,494.9268861305914
88bf2ee39f502979c06148c8ed9ad29b2df033a0,418.5809846319955
52a23c1eb5ea201859a91a6cb70114032878f7da,478.61635588122755
b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a,437.06723326095613
7361dcd9f215eaa06f5ebb15438e19a7113cee0a,438.75979682164456
6dccb96a95dd55aeed519fcfaf84d26493df68fe,480.07000294051295
ec12ea01cda3dcf0c6271ea7140c656f4774264b,409.19164372224793
14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588,496.94746758723994
c62671ce23840752f47d376866a2f2e0bb5a8248,482.7061809114748
131010225a14ea18fa1748a59efd6413fc0eb338,453.68862405408186
a2b095e8fed2a3edb2a751b5e1e71336757e278d,566.0475022174513
766e70bac5c7e88381749ba3f140e03132b0858e,438.2654086981668
92f75ecf86b6e027c977162cc4297db8d280b2be,450.4645523355
a2b2a641336472d368c2c4b2253e9455fd58d688,415.519254054633
a3af6be26868494212d438ddc80ba11e55d7261c,524.4114761212235
a9442d2d488ad2b163e4b3b0904c5199ce2e6547,489.5365006497906
822f4e8f415d032b8f75c14aabc5dda8f2c9b352,489.13614734284613
defb13732108dd8d257e70b84e439d9020576209,432.65479591025894
44da0e8cd06e7ef15f8276bdf5a7ddd2af3c2bf4,485.8613796744819
8120c2970d5087725caa5d3d87fcfb24155d181b,449.71911810802123
b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce,497.1543668879352
95ced045710caddbab17dd0552eed9f15d76b4b8,668.5924320221918
629fba23b8937cd3f4ae214255cc9b01b601dc9d,476.6423409706599
17cafdecd37633480065ba97838ed940156e0a07,523.917014008842
6c0dfc8194ddb5a42d67afaa87a147a3d8fd0280,479.7913967258772
39342260b5d0b77e66491fa443ba490d843c00f9,445.5169182472619
95dbcd144e591c2694acc9bc942726784469d0f8,500.34704823254697
5f553236d725160fdbff443604199b293f1f44ce,520.8363885670994
869b7dfefe247dfa859db744c33c2678411dd945,477.3058143240948
4f718d14fd2f4506b47f244ff6ba9989cf256207,528.2054132453878
c910640a6e6c25b259dfcc4990f2899245e988ca,429.0747914555499
c9210ff822feac437edffb18dda200a8f3ea1a59,443.39513871327864
e18348afecf00cc3d88f3ba48351ce1843f220a0,465.9440443456539
5954217e13179b6043acc782e102668a2612a8e4,503.3235841064821
503bbd27536b36d78fcc9d01270dc1561b6b3c5e,502.1809679753602
1988c28e027eaf2dadcb8d877e3b4aeae6f59a71,475.81244022987323
ecc5e4f34e3b99b1b80f9e38a37b98a6e5d6a547,395.9935456818521
1b9c7df10bd386010ef382f8b2e1d7bf6b926a8a,436.63478778336116
1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36,601.132275482552
a7275f430267de859f35ff4b68e4a276e5be7279,470.05828321231866
5d8539ebe86a27c576d5f46bcba6ba71031a0143,486.90876478348207
b6a3a8134c6800d7c966237626e820f8e4a0ceb8,433.8720285809838
870a45c11058f7dfab6d067039447ce546c208b4,459.39625198070536
f9c8ad4b150124d24c41211c5292ccc2c16e68e7,424.1850585710279
812dad3abf68e537e7a5f58627c83daea4375233,439.77521063412075
03d57928e7232e9c4ec2bbcd08b78d6848d77ff2,449.9875035451083
8b9fea02641babf2396079c6edfed9abb45117bf,452.68009701576847
b1cfb0fc5ea5e6e324f01264006ddf38c478a9e4,529.5352195616557
d8788a6c3e384b392b77f519451fed79c34453a2,460.084537878495
1e6d53083bfb60a532c211edc06a3b3122eaa340,419.13235632144523
67c6e2c1d6737147e2585acdaad8d38d14c09c4f,445.18544994472774
1db27ec90efad017f1e8e8998389d75f98149663,461.9316271542871
ee22b8c134e9178600d57236685e0822b2034601,613.235828215024
b03c5ebab160571176fd665bad3b559d23d28f4d,496.24893212512046
018c21da2ea1df6cc5d00ce480c48672c234ddb5,491.10862539727725
5a71e57629eb2d9b1281fa0acf78fc410f82233a,423.2013660283433
63add5acaf261ef36ff419c5cf3301d8b1a91b06,465.4126117802819
5b7f5fb34de0f846635830319871e2bdd06857b1,441.54188352399325
e074b29573906c0b39248900a4d73df3a44cb72f,456.32405111288233
b531258b394067bfd55762aecedc84154e145dbd,402.4479004118384
5a8b5ad4914609f0da01a68168f2dcaeb52a1d62,482.55033088592245
6581d33040854c49896098641bd48cca28d0bfb1,507.0720621011463
aa828fd73ad4d26bb04e4ec3ec3a705c67f546f3,467.99793920514816
07333b87f6d8b5cf5c7022761b649115d184b038,478.2174335720672
9f92a391a271d11a1530427da3a2cfec21c57679,440.19002350923387
e5129f4e0fead85906b2b0ef48b253420c85060e,431.58744221743547
e6a92b275fb840ad324abb74e09a4d3517e7785a,548.4102590650632
64a758225c8fee36cfc6a33f8ce52435bee3f22b,567.4432514508401
7866c1a752ede108330f59479ba22bbe27e24959,503.44037671029247
e2d2423c2aa3c3191363bccba383a85740b6003a,544.5461480909488
e26a4055e714830a051bbd4118cb4e10cfe613f9,469.56365885501924
a2a35215a2bacc65b551efa3a17f34c5566ba27b,419.8361854390986
9e53b4840e7a00693adbb1eb46654e76c8309a61,481.8591954448836
ed93af2a0aa97c2b5e891d2ffec52090d447b8d4,419.08984041209226
4665254e0bacb0ecb8a006903b69fa80b51490d5,459.5571831274589
64a6357ce0328ec2be2d70104169f3b044bc3e98,466.225548146298
166fb0fa70c428f172f3fcb85eddff4b3ca33545,484.55814628260464
b7e544c21d1ff99ef7b6d78a86b325c0645c9160,421.9308757350651
766c88ba88b04bd663ed05616d542db453b12cd5,425.52418682027877
16ba4511e82380eebd8917142d36a7f2ca28afd9,438.20015251475485
d03bea3b98a10800cf21885099655d78156b34c9,441.59837142013464
cf8eb8667a6230dc65850cccf3a1abf21ba8391a,481.8156941602211
b9ceb5058547f7ba48f2fc6323c2dad311e83349,459.99101534062544
1605b2665d898bf88f2d12046ffc219fc98011dd,430.8577446739828
3e934aed492c97df7bdd037b918beb8dcd3e0cb3,415.37879414925544
2b40888cb9a0fa0aca9642febd79836b4a71723b,460.01428464015885
3783d0f562e9914300b98214cbf59c47df628116,472.6784370015684
6259df3d2eb137841e632a56f2f7cca3e3ff4172,440.92162083388973
89b4c8805837e713f9a730c673c222d2fe78bd69,426.78272731727293
95c02dd69769edcba23a333a45ad4d70e6c0cfbd,451.3882850136879
4a242ade5a0d370fdb4f53bfc60b00d5f5f1df5e,420.09598421832135
c90b14063cc4b109019cacd40eba1359439a23a8,419.7078018537776
ae4b34c351e6200ec8d84d3b0681e0789dfa1acd,409.7472797130608
49412082f17170a1b1a7a0f4811fc3f84cab68d7,458.8710795136585
9f8d3b5c8003823b00814d8650478f4a4123310e,458.4036586864103
8e56d9484341a1aa78b2e5aa5fcd3983f3f2bcdd,513.9215682701099
973f904d79c6d3556de58dd6a26972c4d1f519ac,479.20170358727654
f16b98a557d8b1b061c74d2f7fdc51e9a42adc00,527.0751916210128
236ccca2305d258085cfccd31359d025e8c2ef03,478.9766954708751
6e6e61a418676943dab9187c8c0a7c7608796ef3,431.3159646055806
00a65504314fd5a7c062943e9b5f2a282c43c96b,519.0908427731343
35c68cb7b68131dd4395dbaaceafc098adb26efe,481.7098147501725
72c35c5e9265e22fc9cfacdd50a47adc2fdaa20c,490.8470577638886
39f3b003b013995457d88d0f976e589375ea381c,598.5754775736714
be2efc5d7aac68e406e259efd6a1383b0535d030,529.4136931744346
05654f1872402567f29cb0dbd2b6a67ca962ba20,480.0234508107612
01ef84ddbd815b848e2791e31d1e1fb530af0800,485.94426800813704
c617565d917710c71fc918bbd53a980d54c98b01,455.991574504197
0347f75702f7a58defa7830fd2160be814ee63d7,436.59754104061716
e9f4a7e0f743c19594d064f493acc7da5705cb97,467.1528448652175
cbc361742d9f5471b72c408c86a163a3a0babdde,440.72142056117514
51a5c6236ca8dc5f31f3a163b32f27117200f21d,472.25282438854697
1d2002450bef0d038cfff583a8a45c1152adff4f,546.4125458377639
4028ff6efc6f00b3024a6e07394d97b5d05f52d4,407.4497593455667
b935e46f14ef9cabe4855d768f80a882afc5bbf3,464.38861133350673
dd89be9611dd1e70f883c325c3de4bfd4beddd54,583.733247572489
7a6f4434324d90047db1434d2218b125200749d1,461.15149564230495
1fb16f5693c7c8d701c7d6a8b2d2bd497fb576ba,486.0680293371105
5943b6debfe5b94ae0e6819377ce039b35aa8f5b,603.4228080407173
b87878311a2b2974047b44213c352effc62b8ba2,520.8267161637405
53758d4e489f33ad1709258781c0db4fab9b5803,470.59450319613296
f9cd9be6a34c973e4e837fcfc8da5343b0e6d475,499.5379287187046
4d1782421e1635415765058a400cbf70e2efc504,494.47428043958087
8d827fe667c86686d1ad9f7ab6c62b30d3d916e1,480.18954739554886
79a6eeecf9786ed8a4c097c4eeb0ea5947796552,442.3736098607761
09985e3d85e82b3a084a6854d96f6eaaab8d8273,476.63545243981537
16d75e63608ef1837ee0170830e58cb7d368a3a0,505.83408309935976
52e6e0e10f90361c2ff44016e514330a60be586e,485.653638767623
4b9588a9197d26bb43f6bd71dd1a34b598a2c94d,467.2898581293665
4496d0d42a729a789643e669e0f73b068777f1d7,535.3305066053916
0e62088a0bd61cefe0756a63c5af7132651e9eea,482.2115898812619
cd24a0c4131412a63327491a7f9a33d4d9c4bbb1,435.8895432651389
d6d378efae0f7fc2dcbf94d111a57f9a1706c52f,424.02353586366416
c16dc22c158d28ef77c69463309bd08d7c5b6736,534.4728950283023
62f07fb05c1335d56823a296968f0052ef393852,438.14278522354965
c921879f4f48c0cc5ba092b03e62973976c85a17,461.9609498036734
47dcb66bc3da745b5b5998bcf2a5a8e2b228d3d3,466.2008869551698
f9503cf91610c5dee9a59c9e20c3b147db7b8f31,580.5535006772983
fee103a972b59d0ccba0feb8675a40a245112360,416.2123827285041
49aafbfd3dc45435f5e1755a2e0723967d683a6c,565.0743450436278
cb4d8a04111bde60ff9e4f196f92717262918824,411.9477747389183
7c3a4910d03e83a50d81e96e6707d17f85205a9d,488.1821377011945
a12474a6e8f7fa3b7f6a57749d57abf3b0334c01,436.6039678347221
65b711ff6055c05fb83d01e46da49803d9dab58f,539.267856705473
a6edeceb9d45fdd9f131984206250b116b0b94db,476.24056215033534
6cef00b0aa918bae22743dc4934c2d853e005135,482.05336130897444
a3f03a18f80a199f5f7c28e963c139b55d1fdfc9,443.409665168308
0f73a216f0e2a2af8814d6faa530648df17cfe37,515.0070278525423
eca7b9fb647b11d556338ead147b829adeaee4b5,443.4228365273696
44881e8cfb00fdf360956e521c2250fba8d09d44,456.4197348129016
e5c708d08a060f7451495235140f8ed5fc6c65e2,491.061950554333
9d86872c99e4afc37f1c6b01357a3128f947cd87,448.5615309162407
34e428fff9d5931c622b15ee18951f781dbc571b,431.3462772312758
6b10ac235069fa3fa257149b095e113710721781,426.455167676152
6dd3df00297de5fc127deb03d1cb76ab9385d496,478.550610195789
f578deabf3afe98992b136729474b1ed461bd6a3,567.2031811228198
e59a4f0a6af71a8e014026aa7c8dd9a473171aa7,576.9627238473302
7271ee9d0c25df94c37e8b50b63d8cc893127247,496.21051652703466
e1526ef25f838eeb588fa4f3df0cc514376901e0,453.9101922918819
f2b7d6d8635b65fb4730a3860998148f83cbf92a,478.7651152232151
05fb2b3c3cb1085375bf04a0c773f1de17a9a939,461.2049798993109
9943ea95b914e7b37549437fb292ce9608f10d41,472.95011304274817
7d93473c5e877b59586deaaf559da053dbc9a7bc,460.6881087509114
e65ba317385a51e76379f53a718b43678d468a17,547.2168962149356
cb8a7c0c876d287354b99b4480e0c5fe360583b7,422.91233465817083
259303751b8f314105e5889e30e02c3c1a887c5a,462.5270318734544
aa701809f8f15da8064b7426a090ac6911849179,461.2104473100718
62121076b2a2fc75f121ebb3d01af8a0f7b791be,427.6539519276076
c80f7b579f91b8d02382fe242062f2d75f271bb0,445.0887966094948
901027c8d499d895e0022de833e1a05800e0dff9,503.4998451356351
e63c018e3539baa1a5480a84bc7d83d5dd428c18,460.81605369329736
e528dded38c29bfa162f96d188ac46608a61695d,419.7688852865339
07c8954960c4774f911f34fc6ed6ecc80c418b3a,636.0598184348274
9e2062dc6d250c372a5bb85c607d0db2d0af88c6,481.62210428839825
addaffc4a499dbafbd55194706f75a50c1359f20,474.1705543826266
516d042816262622b22ebecf129efc7b4869b0b1,446.4502005124061
d8d0b37b552dbfb590ffe86600f0b8ea379039ba,499.8266790355616
6aba74ebcbbdb7b9f2a4483adeb769de06403004,441.51607606279947
d3380c010e39f08a398b07639fe9f091f9d6ebad,515.785439142484
3245e67245c8ca0c162e45db30153c4a3870b113,532.5652514231821
a6974a55b57dc4b4470715e8730c7a97bd6a91e7,451.509334341546
37b44770511dcfd53cb5b84729e675c0052bec0e,428.8080696972769
ffc2ce905f7ad8cbc5dff0427059c5d6aceaaee9,437.4065856786411
a25f9c0b7ddaa3b3a4de122dac978fc6744f62dc,471.0743685661398
215e9bbaeb0836ca4aa28d9d05f9bdbb2ce7943a,499.611758205205
b64011aecd45ea9d1b33de793e4cda3fce49bd3f,435.43820172590165
526bee426ddf585c34ca727fe5fa3e4d51311317,398.2318187366531
27efa149460fd0952df3acd2b9b552baf5fc5dda,459.39594235946083
3f55d05a38abe559f4e9421ffe4af64cb0a31b3c,612.1511065044782
c5501d10debc09cd5ddbf04f39e1cb01334a14b1,450.16945806592
3dfa7872aa3b128de6e8c5ff5d59b094bcf11834,498.2367290487727
0654c8263516d72be6891a0ecca904f41c4d10b1,473.4726207389982
69a4a6042373b49e3abeb16903d90be32f41ed26,521.3581940357918
616bbfe0981ef042ee18789c4f274cd4313e978f,405.5187281989997
13e63a71fb77662ab84453e0c0b0719e52042682,439.69662804832166
35e66128c079d902484cba327f1d99d9a50f8e70,462.3697938438776
24507171dec4cee2f64c8819f2f0c33882138078,540.0641775055161
2b4d8064f7e475bc6707f0eb0a5935d7b16e6a2e,470.97172469616225
425b9425691ab3a12a19eb8553e6a66340827e6f,547.2861988224001
331cfb9e53861cd1304a66385b1f91bd844f9ae7,497.6484856754468
7d20da9fad6951e92128cb96ed65c0274725564c,419.4850428830049
35736d0db390f11f2655ecbdf2f4e0f95913c013,441.5557633221108
b4e3a0b877e12f70ec2fd814a664e3830107615c,464.40134146403324
4ce2bbeeebe7044e1085e40b09f13f2586e6ab2f,473.9276552473149
2731e963b8636970cb7ab6505e6c434bd4577968,661.1270226226857
cf61d7396561b36044ea119b74c7ea1cc1083895,440.7726543014635
5a8c458e9e19e15a59f06d7a86abae6207652e1b,439.2623726523124
aebb3b8c5a61f8e69b773f0a8b3ee65531e24f1f,484.6110473254741
ab91fb38c1472e50f726f6564b128125105c423c,441.61731605545185
81460d227c47eafc9ef1542412d5975501b3bbbc,436.47528209883905
fe6f686f595cce82b0e423d735d93376e1078970,432.60230081182425
ca929d2fce6afa19a2a44d7324f59b5571504a56,487.82428611299207
355146e8b44a5170d6be887d4a885381389a88c2,578.7732226283307
b307abb62bc1660ab857080595abca38e67569a5,468.61011357175386
00b5f0e8ee64e0b62488691eef2331727aa5a2ce,413.8626462095861
daca5f01d4227d57dc02b533dac9aadee17d874a,442.1049600725664
418d7059d5266d440e6e6d952d1091955e8e096a,542.2833654499341
df9964be2c367b2bf7b25d49f5bf047f5a51e4d8,489.57538637348733
dd447295c26e3052ce702deef90b85b2c95cc24c,452.94539870210826
7cfc0106adedbc2997d97ba062c2d73a315735e9,442.35556768914006
0968f25447365f5338e2183ff45e60ac1cbc662b,464.6331139155586
352f7e965d3694a027f36157e9096a91636b8d77,517.9678834450252
d8acc0be832ecf8ef434e08cdc77b83811c0a290,433.524897170797
40a8e7f491eef8f056f80ff22b4ec822ab44b257,499.0780136418438
6e62c79c0eacb68d25bfe268e57a5c1a0f5f6402,478.31456980286373
de1775c30a3c0cb59489f59f4b79c11c5eff9e09,465.48021032122335
3b4b91a764a8cdb63b28c49be5596cce6c591ba8,455.2326306134809
45cc3fd14795aee372d6b11d3394e877c93c5b12,486.9825415630327
3f7db50e487aac041dc7a93dadc63c2b64f35f35,501.5822090291314
f6ac8e11a2f46730b6239c8fdac72c089b098a0c,447.21231292016427
ccfcddbccae2f62337b49b9e6657ad5b6e9a599b,433.08975077696016
564ef83dedb5fc55f4d18dadc833a59be5b66b93,410.5758176324609
96edeba17eae6d08ffa866c3b1f80cf66ae98063,456.59949362371486
6106c098236d2c2ee810d14be2e63e768e4c88a0,502.9986155974358
6eb99d9fcf3725c82dd85000687fea5c87ba5603,500.59993236663075
40b19d0d687b11c151e2e52a1c45cdc228367248,444.1518382011245
306994c5a4709fc9524805e27a94b0af37b710d6,406.41656660570925
05f29cbe52e4638f8522b4cf7156451be52f820f,466.90103862377975
fd07d9a0ce6516e599c6aa77812d11b2e9a74d88,532.8650677740882
70a2ee9298bd2f3c3285b6cc90acdec0a552af62,420.6035699619092
bc0b0b44722657fbad3a483b828ba04879250aa9,493.84804097481793
9218614600ba09670b1139f9d32ce74ed37039cc,420.4802600465584
8a2887db89c942c5db855014d17f83d72a42d1da,412.863804648654
50fefecf2b22217f20e38de53a9d373f2e6fb479,470.52428848232483
806c930bc010bd0594fb1988bad5371989cbf48c,445.27975181960056
cad6cd0d6f3da18f67700ed1cc192a204e47a9b3,435.1964868033273
9341d194ee48dc4c7824ebfb75f75b3d46ec23ae,474.83902607012715
68714d974b0744f451c5ebc8fd4d8098f6eec52f,533.4776995497241
014ea6d95ae315c024af366feda8ad406bf24711,493.3008005132055
2ace1dee1b009246306a32a49ef67dc885559d05,467.9010644651901
47e8256128b8451f996f90e19fef736fc88f674d,695.3504079169763
5bd64029979188029b354f74a3615c3e3ae51773,532.6571391833439
614a6af307a7a6f7c34e7f84970a86b22158c831,456.576908563935
00a378bf545a1e42fd1361502a8f03e9044e37b5,463.55057130563193
52e63792b8830a6145aa22af560859087b89ec3b,470.78017181896894
89a327243b1ccbf4bd9c83966951c9c3b334539a,411.1086958335677
15285211f7a3277dd7b19e1a649d953a40160ee9,456.86338036936075
b75727e7f8339da2534837df6a3b87cd893a3d64,469.3091004524569
6b1f9719f4ec4a7fe616add935a05001a7983f42,414.69555649711293
0eff15ac43d91b47031322ec09d1928648889074,475.6924677881687
6c998fe9d20676974cfbba5238729817364b81ff,466.20742320082593
3f3b28575c4adf02995f473f9fc96af185ea0ba3,469.788526239714
d38116748548c8418737030c6992ac5adba46824,504.1137017416316
265d92fad8f1fb1fa037020828dd8b4b90d8fb54,464.1701889487675
5a9807c656339abe3e250fa7a6da78a597db03c2,466.34580142434874
fbfbea6fd499c91e414273325f39473a8660d3cb,475.6081971773344
8f5c721a8efdf18ad7178a4c7543115f4fdfc4f2,471.48821472228354
e39ee7214eb0de339889086bbcc3fb9c27635e88,451.8822941285319
f2c02571ccffbc71ed989ca6e81ce0a866aca9e6,568.0599436155852
6a48260a4426d3440055e722abdf3904f72dbe71,465.5762455908593
6d4020e289006dd2b3882a9535f648cc7733654b,645.396363612255
6959680884f838fa666cef4dcaf6f38c68015a75,433.24004168426865
f10048cb12482c95e2bff728bb8b092c6de58185,458.2942881428215
d796f6502dc1f95c3ebc306980fcb0f7c8976d08,463.8875337008823
c38df26822878ec8aec4e990a7dce9fbe3b31c15,472.26561216689
82918decf898ff34c3fb8f74dcc741d89f2e887a,443.4297176542652
0950ced524718e7354726002cce923bfd5768972,454.53654891230065
eb844fe5f340bd85246c14507ec44d11a5ad1b3a,477.043957673799
915381e62e7a246910a872eb342807407e71317a,528.2355829172651
774ac976cedb112ac8fb15af96fda500a5f027c1,428.46747734212715
339c2ad1c2f8bb87c25560267bcdbd010cff4960,463.68275805886344
7aaf4058b49b53fab1e8d023936c86a532346dd5,450.17878268088714
a181c0c7546bc7c4907131706417c491da1a52cd,642.794098652847
a3686e592fcfaebf248e5ca8da561a4d782628a4,667.6131303821321
b0f54de8605b95594f5079f8e93b398af2f52672,463.6702282233066
77573ac0beae4de1eecd7e4ee31cb7ac0e517a62,476.8823095977637
fc1f02a34be2f3228d7db83a4b426303e4ac55d9,483.523479132495
907714f121753b20e7883aec3930d22aabd236cc,459.2110133599762
5a74fe1978357687517961c52b82afca941dce50,602.3220476869284
8a39871edda4a46bc8e6cb84577272e46a0fcbf0,416.5925573198884
2610ff8773cfa165eefd2ca5a29bcb5542d8c72a,435.4478302358658
186f0e871262e3c34f65f1e4e2ae5d56f6c88fa7,541.4178318924614
324635b44d011557eb21ee5b340fed5ab4b3b746,444.659845046804
03d53fc3a9770da7b0844e78e47a52e798c04ce8,475.49857394509826
f41128cb1056d63399675c16c8286d7210150017,456.8042243772679
d2f05e8ae57d1364d32809b7d713e04fa63de853,469.0705723732464
b96efbc24ac4066ae3936c2ddafe78ed418871e9,440.7068209480597
f211201a052f4fb68ecfe589742e0f861a7d12c9,450.5827469544117
c17df484ad2be926ed982b4d3f0dd01fd9d14287,453.60366664956615
abae954c927448239a5e6436078f418a979b0aad,488.26893422913946
5b4829988c8d90c7c5245a0137eef128c18d8102,474.1437592493043
756688c3fedf01c54dea31e8409a94b7a3c04694,530.5832053343339
5c6d68c86391642fad3e57fca4ea7ebb43905d8c,484.6970959053773
5a47da2bdb9902b5e0c5170724a62e575943a2eb,439.63448179352986
ace6be51908a3fe879847f98f5174cea72a01cdf,456.11192614491085
e88db80e80a0b432135c243486ae3edf9d8b16db,447.59252805777874
1e4d591ebfc8481e37049c05039906688a8b207c,437.2042398012507
082c3d2ba280f6190e82793d850c788800c0e9ae,589.0261089111852
8524fd62bdb022c65d047b3ac586b5c17e34953f,528.077589363065
60a878ea3142bd01a53b2579de0d62b4bdc08a61,413.6968218570639
c26a3a389b250f62571cd7f3a79f77bc2a793ca2,428.86143220721266
3aaebc7226b6732c5d9da3b3bd0e5c070f51c364,447.5059085172986
373ca1fc5bf8337992bc0925826893086f53c894,455.46047018826295
3fe9446652f81c99b93ef1bf102f1022e5439fc8,546.68550054318
5025f4cf3239ae289ea95d959d62ee58d03d11cc,466.34149009437033
